1.236323701143946892e+02,2.998300374430666579e+02,1.769160221639656640e+02,1.270236306162227606e+02,3.356459171706065945e+02,2.100962499375281141e+02,1.541120988687681006e+02,2.850436497519518753e+02,1.636702776356477216e+02,1.254738186623841045e+02,3.207179232403916558e+02,1.941378650985450633e+02,1.245988658301159404e+02,3.325502871621619079e+02,2.106190468146718615e+02,1.625172379696770690e+02,3.234749646859403356e+02,1.968826961107449449e+02,1.263022234974768025e+02,3.387030587892369340e+02,1.880665473392724891e+02,1.246011585706309290e+02,3.821516401451704041e+02,2.523870184254606670e+02,1.298320372398685834e+02,2.554459200438115545e+02,1.238153066812705561e+02
6.868314606741554940e+01,2.616006741573038425e+02,1.967487640449442949e+02,6.899729729729708083e+01,2.428014553014559169e+02,1.830625779625784162e+02,7.204503816793894089e+01,2.224580152671754831e+02,1.559022900763357029e+02,6.996136363636350097e+01,2.531754545454550396e+02,1.864125000000003354e+02,7.255577395577367383e+01,2.610324324324330973e+02,1.945375921375923554e+02,6.980434782608701028e+01,2.447510869565217320e+02,1.749423913043477512e+02,6.809082568807343705e+01,2.419871559633025981e+02,2.328137614678898046e+02,6.927349397590366209e+01,1.833662650602409485e+02,1.869445783132529755e+02,3.130000000000000071e+01,4.063000000000000114e+02,4.689999999999999858e+01
1.800568421052632857e+02,4.987891228070179181e+02,3.508656140350876740e+02,1.505546783625733553e+02,5.468090643274848617e+02,3.215830409356729547e+02,1.636522875816992837e+02,4.332235294117646731e+02,1.988352941176468676e+02,1.926598958333333087e+02,6.226296875000005002e+02,4.756979166666669130e+02,1.339864615384616116e+02,5.034286153846148864e+02,3.651590769230768956e+02,1.399579999999999700e+02,5.230960000000000036e+02,3.733490000000001601e+02,2.009069767441860392e+02,6.009976744186044471e+02,4.574046511627906284e+02,1.329265306122449601e+02,6.325367346938774062e+02,4.812551020408161548e+02,1.425999999999999943e+02,2.519499999999999886e+02,1.406500000000000057e+02
9.203889856099284827e+01,2.771270943922017977e+02,1.870904372321107871e+02,8.776833480667096410e+01,2.665631272257678575e+02,1.783365926431242769e+02,1.089913704647831025e+02,3.129302302677893977e+02,2.203434309703298766e+02,9.468085872882065246e+01,2.409539894067254409e+02,1.593257028176489030e+02,8.817233023048876817e+01,2.754543194276697022e+02,1.885632560240570683e+02,1.143894753723553066e+02,3.119143367103571336e+02,2.266517805942896757e+02,9.786557719806054934e+01,3.054791104791300427e+02,2.434934560103455397e+02,8.784966465046520057e+01,3.039137933142669681e+02,2.673188870189109707e+02,1.236451137434378751e+02,3.021276198007806784e+02,1.770594057073630267e+02
1.282840384923818533e+02,3.631123103448269944e+02,2.419041403368080978e+02,1.181553991596639719e+02,4.821061729691871278e+02,3.600691456582629826e+02,1.308041313559322134e+02,3.617758586083853629e+02,2.280278713202500001e+02,1.376063821645789460e+02,4.674803661336441110e+02,3.540061888266804999e+02,1.076576896251090858e+02,3.661043097936645268e+02,2.618240802092416288e+02,1.416265700483091621e+02,4.445626811594205492e+02,3.253501207729470934e+02,1.153003076923077401e+02,3.965849948717948337e+02,2.923717230769231605e+02,1.066320301460197868e+02,4.778559349976451358e+02,3.766900612341026999e+02,4.679104938271602521e+01,1.142493827160494817e+02,6.616604938271603942e+01
7.489611900532919719e+01,1.778173712255851342e+02,1.302965008881054416e+02,7.443139454094203700e+01,1.399495583126607130e+02,9.842049627791899979e+01,7.146512188928110731e+01,1.317372143219945713e+02,7.490662772981077921e+01,7.042986913009961825e+01,1.457192551963108258e+02,9.989195535027239714e+01,7.433181353506384426e+01,1.767615109384665004e+02,1.343649458188548351e+02,6.890103009492918318e+01,1.553876388608381092e+02,8.527271258331496995e+01,7.032796181920041079e+01,1.731042532285277957e+02,1.314857523863031759e+02,7.610888888888712245e+01,1.772154684095878849e+02,1.286006753812630166e+02,7.733409090909093209e+01,2.729181818181817789e+02,1.968272727272727138e+02
1.087490477465633489e+02,2.905913079994153918e+02,1.971916488144502750e+02,9.941070374115278696e+01,3.755472564880350319e+02,2.777337320525776931e+02,9.696538144086787270e+01,2.624055673466177723e+02,1.551400227960540690e+02,1.099442452575929110e+02,3.599495704364047697e+02,2.731056875712652641e+02,1.012658812997832740e+02,3.065020969843857870e+02,2.118929618420089014e+02,9.640557441992081067e+01,2.896572722127900192e+02,1.899774193548386734e+02,1.055076710816777705e+02,3.855987536791757293e+02,3.215399880426782602e+02,9.910924421593831823e+01,4.697054190231361872e+02,3.941569357326477530e+02,7.083333333333332860e+01,1.515616666666666106e+02,8.613333333333335418e+01
1.335268128140695012e+02,1.890830146968893075e+02,1.510626847007392257e+02,9.641181852357004800e+01,1.871557590396359956e+02,1.628648137999853418e+02,1.032026973131824832e+02,3.534119186097832426e+02,1.925058178501921589e+02,1.317688378270393059e+02,1.503488982415299802e+02,1.490475539840605848e+02,1.030449291850496678e+02,1.863711288451058010e+02,1.383989689627333064e+02,1.017877594564431547e+02,3.194235258797995129e+02,2.050940498511713770e+02,9.183173912884137735e+01,1.774157709550928530e+02,1.951573445620066991e+02,9.239743064568482112e+01,1.887702042688035817e+02,2.118382473153167211e+02,1.181115188628641874e+02,2.266322680135884298e+02,1.181650724119433846e+02
1.469384957721402429e+02,2.682241655540711918e+02,2.155809078771690963e+02,1.306365724381623181e+02,2.606560070671371818e+02,2.034356890459364138e+02,1.386580319596299944e+02,3.076536585365844871e+02,1.470872161480232592e+02,1.601987937966683546e+02,2.469696151636987622e+02,1.843372199885120324e+02,1.202920067076578619e+02,2.714178870877582312e+02,1.949843487982115278e+02,1.295563437926332426e+02,3.766102319236012477e+02,2.754622100954978805e+02,1.282266217354678020e+02,2.571313395113725733e+02,2.701775905644480531e+02,1.188472500000001872e+02,3.025716249999999832e+02,3.158153749999996762e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.255529645045560159e+02,2.570703997230348250e+02,2.049418374214969560e+02,1.374351748380944684e+02,2.283979713312000683e+02,2.062863713107603871e+02,1.551412781306825650e+02,2.320908217686221917e+02,1.834458554395784802e+02,1.347160896239340673e+02,2.483783434513002533e+02,2.056284441820554036e+02,1.260128967247977130e+02,2.336574755361197617e+02,1.842291761484113408e+02,1.558581813904119144e+02,2.584906283414935046e+02,1.930125916367944399e+02,1.202608425738970652e+02,2.219702093434034396e+02,2.051147408390479541e+02,1.262582249935632746e+02,2.292663407302679275e+02,1.909581270648617135e+02,1.413099080809996053e+02,1.942544540504211454e+02,1.070539493882684496e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.425500000000000114e+02,2.616999999999999886e+02,1.132999999999999972e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.464499999999999886e+02,2.519499999999999886e+02,1.094000000000000057e+02,1.445000000000000000e+02,3.496000000000000227e+02,2.050500000000000114e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.942222222222223138e+01,4.218666666666666174e+02,3.392000000000000455e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.464888888888889085e+02,3.592833333333333599e+02,2.133277777777777544e+02
1.028040000000000020e+02,2.434399999999999693e+02,1.831360000000000241e+02,9.616153846153845564e+01,2.788461538461538680e+02,1.971307692307692037e+02,1.302222222222222285e+02,2.864555555555555202e+02,2.109444444444444571e+02,1.089555555555555486e+02,2.868944444444444457e+02,2.361277777777777374e+02,1.054777777777777601e+02,1.714444444444444571e+02,1.810000000000000000e+02,1.546999999999999886e+02,4.093999999999999773e+02,2.984399999999999409e+02,1.515600000000000023e+02,4.390800000000000409e+02,4.125000000000000000e+02,1.305714285714285836e+02,4.296857142857143117e+02,2.712142857142857224e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.721278881823000120e+02,5.499571067390920689e+02,3.873817655891187428e+02,1.747838532417490285e+02,5.050521879711847077e+02,3.144582375607305949e+02,2.035342810457516407e+02,5.704481932773112476e+02,3.880184640522875839e+02,1.748688327526132582e+02,5.842055400696866627e+02,4.205407665505226191e+02,1.668959883959444426e+02,4.784528218953290661e+02,3.278845821367873441e+02,2.226765398550725195e+02,6.515471014492752602e+02,4.685864130434781600e+02,1.782231531531531630e+02,6.439921621621621171e+02,4.634263963963963988e+02,1.714271428571428260e+02,5.496685714285714539e+02,4.693785714285713766e+02,1.518893796992481100e+02,4.353886278195488444e+02,2.949395363408521007e+02
1.262955916373103946e+02,3.099777252539306573e+02,1.856379563830405459e+02,1.255280994015408993e+02,3.071955029582358634e+02,1.675123174559892618e+02,1.188895338380080204e+02,2.687075795846644155e+02,1.417453392675922430e+02,1.360500739295772235e+02,2.716301569002793030e+02,1.641263507172340894e+02,1.308553398319164955e+02,3.154204198640124446e+02,1.993657659585284705e+02,1.113645810239886629e+02,3.046676613682929542e+02,1.809656838572360016e+02,1.202764177850526295e+02,2.380347337272557127e+02,1.672863015709439480e+02,1.166118493220873091e+02,2.841215461754140392e+02,2.187160930676579653e+02,1.310825033802377106e+02,2.410839677605260647e+02,1.341338035679158622e+02
1.672322352691096512e+02,2.850914837048743493e+02,2.055473352267861173e+02,1.757009012800589005e+02,2.569251891313188594e+02,1.804943635446640826e+02,2.035199187543306891e+02,2.886813655966389547e+02,2.076274181162509649e+02,1.700327287494769450e+02,2.645138417311150079e+02,1.743996014236283827e+02,1.700622996049001188e+02,3.164066916332979531e+02,2.347704915805776693e+02,2.136415306615126326e+02,3.349713651659723155e+02,2.361819005684941430e+02,1.315529673160608581e+02,2.465942934521951884e+02,2.012544273944110955e+02,1.483128014598262325e+02,2.738150301514363036e+02,2.289566929719742632e+02,1.857806181820953384e+02,2.979912128669484446e+02,1.848754398064589282e+02
1.354447017736584371e+02,3.310166215286929514e+02,2.289883944952141519e+02,1.198676285512158017e+02,3.776605546660705386e+02,2.579318340345782303e+02,1.631299369747898709e+02,2.625066701680674441e+02,1.730839285714285722e+02,1.360076344721385055e+02,2.790016063200536109e+02,1.913763746704091204e+02,1.097256461131462686e+02,3.648981227106223741e+02,2.672599725274723141e+02,1.561354786480468704e+02,3.272969945355191044e+02,2.229368346488564328e+02,1.383337708633833643e+02,3.460237997115187909e+02,2.338933999587883363e+02,1.152000721500721738e+02,3.835569985569985647e+02,3.150496392496391991e+02,1.553018181818181915e+02,3.527745454545454322e+02,1.960727272727272066e+02
8.992869502523402048e+01,2.179504686373466029e+02,1.510367700072080481e+02,9.967666542612533931e+01,2.030694454782275784e+02,1.345650167473005183e+02,1.597186216037106306e+02,2.869885354539426885e+02,2.132514910536767445e+02,8.186285163776474860e+01,1.985159922928706067e+02,1.199641618497096403e+02,9.890648648648620167e+01,2.155873873873864568e+02,1.414125225225213569e+02,1.490838675213677220e+02,3.058106837606828776e+02,2.065041666666661513e+02,8.787996715927769742e+01,2.716382594417071346e+02,1.806523809523802129e+02,9.298413524057222901e+01,2.780075422626786121e+02,1.981279583875162018e+02,7.997123287671230685e+01,2.294736986301371644e+02,1.527871232876717045e+02
6.819811424499773977e+01,3.218836122494238339e+02,2.488929838207168359e+02,8.266115094339622260e+01,4.165622547169811014e+02,3.280405141509433520e+02,5.038921212121212534e+01,2.338507878787879122e+02,1.906998787878787880e+02,6.360532467532468814e+01,3.299041125541125439e+02,2.611868398268398437e+02,7.748059788359788058e+01,3.000901596445825703e+02,2.106252089602024284e+02,5.109013888888888744e+01,2.197698611111110836e+02,1.710137499999999875e+02,4.433666666666665890e+01,2.414166666666666856e+02,1.948000000000000114e+02,3.655333333333332746e+01,1.821966666666666583e+02,1.554466666666666583e+02,4.616000000000000369e+01,1.032166666666666686e+02,4.004666666666666686e+01
-1.795745546170436501e+04,2.463849635844283057e+02,1.508435200945229155e+02,1.101334172686139965e+02,2.167785121126968875e+02,1.286629418695705169e+02,1.127820379913048185e+02,2.049843293978597103e+02,1.098218450951661822e+02,9.856395310920402153e+01,1.961832164042220370e+02,1.008365829877394475e+02,1.120965194257895661e+02,2.544677431922511346e+02,1.474988889479188856e+02,1.103014464269759287e+02,2.560922654763825790e+02,1.475685093400834944e+02,1.025779359887385738e+02,2.708201642055169032e+02,1.744803997276088978e+02,1.079635397083748387e+02,2.905794466653500194e+02,2.090036459603514345e+02,9.549936388202564785e+02,2.410940881757140346e+02,1.240380199411021067e+02
1.053189036273333414e+02,2.105591501811123578e+02,1.763082663403084496e+02,9.997725930106923897e+01,1.829663536227331804e+02,1.746077161390262518e+02,1.163457852070808940e+02,2.383396024106113771e+02,1.559207286453812742e+02,9.909557029756290092e+01,1.739449590173113904e+02,1.312344878405134523e+02,9.663471087645412183e+01,2.028859885662596980e+02,1.618784531830725655e+02,1.051203055227148440e+02,2.511248090138263933e+02,1.541981196170388557e+02,9.411192036366945501e+01,2.493283898408232346e+02,2.412016687455269732e+02,9.890189872559460582e+01,2.893870080148323609e+02,2.487791587669205740e+02,5.691978580990629411e+01,1.190992369477911410e+02,1.098055689424363663e+02
1.540370591069248292e+02,4.637323351264255393e+02,3.288587138059539825e+02,1.464193142936294691e+02,5.189826493355577668e+02,3.561406406345058144e+02,2.023228491362647503e+02,4.548413087778372415e+02,3.034417879760948722e+02,1.558673955275866945e+02,4.487538559892223589e+02,2.978969801367089190e+02,1.455489635224302845e+02,4.957507793240185379e+02,3.596844007996668893e+02,1.963145340658946623e+02,5.247572949523943180e+02,3.876524197452226872e+02,1.573485809310633101e+02,5.110254796139670930e+02,3.209883966141252927e+02,1.547210915785564964e+02,5.577366125847366902e+02,3.867729328090804302e+02,1.546171267993602783e+02,3.355566426751968834e+02,1.914189465967656076e+02
1.628028632486674496e+02,3.239332793618619917e+02,2.243124906662905005e+02,1.428830766328547952e+02,3.067302728026107843e+02,2.023494346675981035e+02,1.500486295920323130e+02,3.805045082050332326e+02,2.265093500507555859e+02,1.483911237302122004e+02,2.986359251975350730e+02,2.122434746354767299e+02,1.473996317304302011e+02,3.807005966371748968e+02,2.527313657216315050e+02,1.422480705043439571e+02,4.471353251931674322e+02,2.931974785348718342e+02,1.366813839497387448e+02,3.289005018176077328e+02,2.536946127706651168e+02,1.325042526624920356e+02,3.297196000640493594e+02,2.594619210825757136e+02,1.118433333333333337e+02,3.716458333333333712e+02,2.697408333333333417e+02
1.280172919608094162e+02,2.775873978950068022e+02,2.231032161468359618e+02,1.201276790334902103e+02,1.997717928813752337e+02,2.462936743759085232e+02,9.522165979868958630e+01,1.927104330203338804e+02,1.735870026346011628e+02,1.280025242937853136e+02,2.238209770244821470e+02,1.865525777777774863e+02,1.231553436083161301e+02,2.884098985019649604e+02,2.056166340857801629e+02,9.978990390826874091e+01,2.913221475290699800e+02,1.752676703811370089e+02,9.920046102292772616e+01,2.170823947089947978e+02,2.892269971781302047e+02,1.177886398601398810e+02,2.853199696969697925e+02,2.438487622377623723e+02,1.059178888888888821e+02,2.189175555555555661e+02,1.353395555555555347e+02
1.101799999999999926e+02,3.617400000000000091e+02,2.492199999999999704e+02,1.254444444444444429e+02,2.066000000000000227e+02,1.295555555555555429e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.286823529411764753e+02,2.028882352941176066e+02,1.675176470588235418e+02,1.284647058823529449e+02,2.950529411764705969e+02,1.840470588235293974e+02,1.875000000000000000e+02,2.500000000000000000e+02,1.445000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.699000000000000057e+02,3.651999999999999886e+02,1.894499999999999886e+02,1.002666666666666657e+02,2.512999999999999829e+02,9.506666666666667709e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.523000000000000114e+02,3.241999999999999886e+02,2.148000000000000114e+02,1.315333333333333314e+02,2.682333333333333485e+02,1.406333333333333258e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.132591836734693374e+02,3.847465306122449533e+02,2.926424489795919044e+02,8.662453987730060589e+01,3.714435582822084712e+02,2.596398773006137048e+02,9.473375000000001478e+01,3.434837500000000432e+02,2.135824999999999818e+02,1.204157894736842422e+02,3.709326315789473369e+02,2.949568421052631493e+02,7.882808988764047342e+01,3.581814606741575062e+02,2.820314606741571879e+02,8.604444444444445139e+01,4.164000000000000341e+02,3.320333333333333030e+02,1.359809523809523739e+02,4.583476190476191050e+02,4.259571428571427987e+02,7.840000000000000568e+01,5.336285714285714903e+02,4.542357142857143231e+02,6.770000000000000284e+01,2.799333333333333371e+02,8.333333333333332860e+01
1.518672423868232784e+02,2.563704014947543897e+02,1.411555829820270276e+02,1.418486169317816064e+02,2.193546403946133125e+02,1.233524802200847859e+02,1.106761790212670320e+02,2.013288767804681356e+02,1.153835251652176339e+02,1.390547898939291827e+02,2.332566833881505772e+02,1.144893608991296361e+02,1.452248626345079856e+02,2.572168977111173831e+02,1.591136678265937690e+02,1.081153607142889967e+02,1.948105785582426108e+02,1.213082698508555239e+02,1.239556838361374957e+02,1.939960685494685038e+02,1.223663180809622162e+02,1.349124722448519549e+02,2.043905323946852377e+02,1.487654449354518817e+02,4.344393939393938808e+01,1.045818181818181785e+02,8.472045454545454390e+01
1.055671526773146667e+02,3.023852221333988268e+02,2.035004219659527394e+02,1.125923545196995832e+02,2.453186729216645858e+02,1.400751159841198046e+02,1.116976320136404581e+02,2.478493999226374456e+02,1.467363721145547402e+02,1.128919937047011359e+02,2.835627725532937120e+02,1.805248911055465726e+02,1.071375775691639518e+02,3.040725977092084236e+02,2.095787074659819496e+02,1.050647121150707335e+02,3.253474456209596610e+02,2.279541134215404270e+02,1.109735430708610124e+02,2.592591828943072301e+02,1.917143268619659864e+02,1.129719162658919487e+02,2.940510201664125702e+02,2.639492807522054818e+02,9.431578276726979482e+01,1.968589821090220369e+02,1.078958055056823895e+02
7.346359175238411865e+01,3.179233891022282705e+02,2.409014741716069636e+02,7.508461633022774606e+01,3.376901572204968716e+02,2.658018238871635504e+02,7.758465754769922285e+01,4.387965920314253481e+02,3.646668650392816176e+02,9.092152777777778283e+01,4.227083333333333712e+02,3.477458333333333371e+02,7.704848320622751601e+01,3.419823276271725376e+02,2.630089891809760729e+02,7.640412385503783810e+01,3.907355187176423783e+02,3.131661748307446942e+02,7.504526315789473756e+01,4.535636842105262758e+02,3.786307565789473415e+02,7.969008352758351066e+01,4.316781371406370909e+02,3.533952214452214093e+02,7.413352272727271952e+01,2.641636363636363285e+02,1.973607954545454390e+02
1.918960591133005948e+02,4.380477832512318628e+02,2.768389162561577450e+02,1.545425414364640915e+02,4.462458563535914209e+02,2.288430939226519172e+02,2.024370967741935203e+02,4.601225806451612925e+02,2.659435483870967687e+02,1.890273885350317471e+02,5.617471337579619330e+02,4.205738853503183918e+02,1.478654929577464259e+02,4.526049295774650432e+02,3.360647887323942768e+02,2.065111111111111768e+02,4.997888888888887209e+02,3.637777777777778851e+02,1.861565217391303975e+02,6.325565217391304031e+02,4.632347826086956957e+02,1.586714285714285779e+02,6.207380952380952976e+02,4.465238095238094616e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.143942791762014792e+02,4.282418764302061618e+02,3.202670480549199965e+02,1.078199004975124211e+02,5.717616915422886450e+02,4.756840796019899926e+02,1.119795454545454589e+02,6.066477272727273657e+02,5.022886363636362717e+02,9.589893617021276384e+01,6.565744680851064459e+02,5.449031914893618023e+02,1.113902439024389111e+02,4.498186991869921485e+02,3.522520325203252582e+02,1.154818181818181984e+02,5.574727272727272975e+02,4.492515151515150933e+02,1.061660550458715164e+02,4.673596330275232162e+02,3.456889908256879380e+02,1.107357142857142804e+02,5.084666666666666970e+02,3.937428571428571331e+02,5.955555555555554292e+01,1.876111111111111427e+02,1.295555555555555429e+02
1.075600000000000023e+02,3.752476923076922617e+02,2.657323076923076997e+02,1.060999999999999659e+02,4.720903225806450791e+02,3.510322580645160429e+02,1.111636363636363569e+02,3.251181818181817675e+02,2.301090909090908951e+02,1.080965517241379530e+02,4.979206896551723958e+02,3.853758620689654322e+02,9.833333333333331439e+01,3.439733333333332439e+02,2.693600000000000136e+02,1.197999999999999972e+02,3.391999999999999886e+02,2.245999999999999943e+02,1.138285714285714221e+02,3.805857142857142890e+02,2.823714285714285666e+02,1.328000000000000114e+02,5.840000000000000000e+02,4.688000000000000114e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
