,0.12267088890075684,L,1586347647.124944,1586347647.124944
S,0.1256718635559082,LS,1586347647.1239464,1586347647.1239464
S,0.09974026679992676,SS,0.38796305656433105,0.26229119300842285
,0.09973382949829102,,0.3889601230621338,0.26628923416137695
S,0.10471868515014648,SS,0.35804295539855957,0.2583026885986328
,0.10970544815063477,,0.35405516624450684,0.2543213367462158
,0.1216740608215332,,0.32413268089294434,0.21442723274230957
S,0.1186821460723877,SS,0.3251314163208008,0.2204127311706543
,0.09075593948364258,,0.6223361492156982,0.500662088394165
S,0.08676719665527344,SS,0.6243319511413574,0.5056498050689697
,0.09474492073059082,,0.33510422706604004,0.24434828758239746
S,0.11070394515991211,SS,0.31615328788757324,0.2293860912322998
S,0.1156916618347168,SS,0.33510422706604004,0.22440028190612793
,0.11269950866699219,,0.32413315773010254,0.22938823699951172
,0.10771059989929199,,0.30518436431884766,0.19248485565185547
S,0.10970616340637207,SS,0.30717968940734863,0.19148802757263184
,0.11668872833251953,,0.28025031089782715,0.17253971099853516
S,0.10771512985229492,SS,0.292217493057251,0.1825113296508789
S,0.10571599006652832,SS,0.2682833671569824,0.1605682373046875
,0.10970926284790039,,0.27725815773010254,0.160569429397583
,0.10372066497802734,,0.28523993492126465,0.17553067207336426
S,0.10372161865234375,SS,0.281247615814209,0.17553162574768066
,0.10870647430419922,,0.2682821750640869,0.16456151008605957
S,0.11269903182983398,SS,0.2682828903198242,0.16456127166748047
,0.10870933532714844,,0.32512927055358887,0.21642279624938965
S,0.10571742057800293,SS,0.3311152458190918,0.2184162139892578
,0.13164806365966797,,0.35505104064941406,0.24634170532226562
S,0.13364315032958984,SS,0.3500649929046631,0.24434757232666016
,0.10671496391296387,,0.8886246681213379,0.7569766044616699
S,0.11070513725280762,SS,0.8876247406005859,0.7539815902709961
S,0.13862824440002441,SS,0.3500654697418213,0.23936033248901367
,0.14261937141418457,,0.34607386589050293,0.23935890197753906
S,0.10471868515014648,SS,0.40491795539855957,0.26628971099853516
,0.10871005058288574,,0.40392041206359863,0.26130104064941406
,0.10671448707580566,,0.34108805656433105,0.2323780059814453
S,0.10671329498291016,SS,0.34009242057800293,0.23537373542785645
,0.1107027530670166,,0.28025269508361816,0.1735382080078125
S,0.11469125747680664,SS,0.27726006507873535,0.1705467700958252
S,0.09474682807922363,SS,0.329115629196167,0.21442437171936035
,0.09274959564208984,,0.3311164379119873,0.2204136848449707
