R,0.04288458824157715,LR,1586344511.1086233,1586344511.1086233
R,0.009974479675292969,RR,0.05684781074523926,0.01396322250366211
R,0.04388284683227539,RR,0.0,-0.009974479675292969
L,0.01595592498779297,RL,0.12167668342590332,0.07779383659362793
L,0.02293682098388672,LL,0.0,-0.01595592498779297
R,0.049866676330566406,LR,0.04288363456726074,0.019946813583374023
L,0.002993345260620117,RL,0.07380270957946777,0.023936033248901367
L,0.07978701591491699,LL,0.0,-0.002993345260620117
L,0.0009982585906982422,LL,0.08676767349243164,0.0069806575775146484
L,0.003990650177001953,LL,0.0,-0.0009982585906982422
R,0.09075665473937988,LR,0.017952680587768555,0.013962030410766602
R,0.002992391586303711,RR,0.11070418357849121,0.019947528839111328
R,0.03390860557556152,RR,0.0,-0.002992391586303711
R,0.09175395965576172,RR,0.0,-0.03390860557556152
L,0.013962984085083008,RL,0.11469268798828125,0.02293872833251953
L,0.023937463760375977,LL,0.0,-0.013962984085083008
R,0.08776497840881348,LR,0.12466740608215332,0.10072994232177734
R,0.01695561408996582,RR,0.09474635124206543,0.006981372833251953
R,0.039896249771118164,RR,0.0,-0.01695561408996582
R,0.053858041763305664,RR,0.0,-0.039896249771118164
R,0.06283140182495117,RR,0.0,-0.053858041763305664
R,0.07280492782592773,RR,0.0,-0.06283140182495117
L,0.013964653015136719,RL,1.722395658493042,1.6495907306671143
L,0.047867774963378906,LL,0.05087018013000488,0.036905527114868164
R,0.0797872543334961,LR,0.05783987045288086,0.009972095489501953
R,0.08776640892028809,RR,0.0,-0.0797872543334961
L,0.000997781753540039,RL,0.1047205924987793,0.01695418357849121
R,0.07878684997558594,LR,0.01695728302001953,0.015959501266479492
L,0.00597834587097168,RL,0.08477616310119629,0.0059893131256103516
R,0.001993894577026367,LR,0.05385088920593262,0.04787254333496094
R,0.0498652458190918,RR,0.0,-0.001993894577026367
,1586344514.0956397,L,0,0
L,0.04388117790222168,RL,0.056847572326660156,0.006982326507568359
L,0.045877933502197266,L,1586344514.1006255,0.004985809326171875
R,0.004983425140380859,LR,0.08577299118041992,0.039895057678222656
R,0.006981372833251953,LR,0.08377504348754883,0.03989386558532715
L,0.000997304916381836,RL,0.015958309173583984,0.008976936340332031
L,0.003991127014160156,RL,0.01196432113647461,0.00698089599609375
R,0.049866676330566406,LR,0.028922319412231445,0.02792501449584961
R,0.051853179931640625,LR,0.030927181243896484,0.026936054229736328
R,0.004988908767700195,RR,0.06881499290466309,0.01894831657409668
R,0.003988742828369141,RR,0.07180023193359375,0.019947052001953125
L,0.0019941329956054688,RL,0.011969327926635742,0.006980419158935547
L,0.001989126205444336,RL,0.01097559928894043,0.006986856460571289
L,0.08975958824157715,LL,0.0,-0.0019941329956054688
L,0.09075164794921875,LL,0.0,-0.001989126205444336
R,0.0009963512420654297,LR,0.10072755813598633,0.009975910186767578
R,0.001992464065551758,LR,0.1017301082611084,0.01197052001953125
R,0.01894664764404297,RR,0.0,-0.0009963512420654297
R,0.020941734313964844,RR,0.0,-0.001992464065551758
L,0.0029926300048828125,RL,0.11768341064453125,0.09873676300048828
L,0.0029900074005126953,RL,0.11967945098876953,0.09873771667480469
L,0.0049896240234375,LL,0.005983114242553711,0.0029931068420410156
L,0.004988431930541992,LL,0.00997304916381836,0.006980419158935547
L,0.01795363426208496,LL,0.0,-0.0049896240234375
L,0.016955852508544922,LL,0.0,-0.004988431930541992
R,0.09175443649291992,LR,0.02094292640686035,0.0029892921447753906
R,0.09075760841369629,LR,0.020944595336914062,0.003988742828369141
R,0.005983114242553711,RR,0.1047201156616211,0.012965679168701172
R,0.005982398986816406,RR,0.10372304916381836,0.01296544075012207
R,0.009972333908081055,RR,0.0,-0.005982398986816406
R,0.012965679168701172,RR,0.0,-0.005983114242553711
L,0.012963056564331055,RL,0.09774065017700195,0.08477497100830078
L,0.012967109680175781,RL,0.09773802757263184,0.08776569366455078
L,0.03989052772521973,LL,0.0,-0.012963056564331055
L,0.0388946533203125,LL,0.0,-0.012967109680175781
L,0.05984067916870117,LL,0.0,-0.0388946533203125
L,0.06283140182495117,LL,0.0,-0.03989052772521973
R,0.06283116340637207,LR,0.06482696533203125,0.001995563507080078
R,0.06482768058776855,LR,0.06283283233642578,0.0029921531677246094
