R,0.11868429183959961,LR,1586325946.730642,1586325946.730642
L,0.0747995376586914,RL,0.14760565757751465,0.02892136573791504
L,0.07679557800292969,LL,1586325946.8772492,1586325946.8772492
R,0.12366938591003418,LR,0.11668705940246582,0.041887521743774414
R,0.12366938591003418,LR,0.11768555641174316,0.04088997840881348
R,0.1047203540802002,RR,0.2513289451599121,0.12765955924987793
R,0.10372161865234375,RR,0.2513289451599121,0.12765955924987793
R,0.1515951156616211,RR,0.21941304206848145,0.11469268798828125
R,0.1436154842376709,RR,0.22739267349243164,0.12367105484008789
R,0.10571670532226562,RR,1.1459367275238037,0.9943416118621826
R,0.1077120304107666,RR,1.1369597911834717,0.9933443069458008
L,0.068817138671875,RL,1.7263836860656738,1.6186716556549072
L,0.06781935691833496,RL,1.726384162902832,1.6206674575805664
R,0.1077120304107666,LR,0.15358972549438477,0.08477258682250977
R,0.10671401023864746,LR,0.15358996391296387,0.0857706069946289
L,0.13962531089782715,RL,0.11469459533691406,0.006982564926147461
L,0.13962531089782715,RL,0.11369657516479492,0.006982564926147461
S,0.14960145950317383,LS,0.22739219665527344,0.08776688575744629
S,0.14959979057312012,LS,0.2263932228088379,0.08676791191101074
L,0.12865591049194336,SL,0.3141598701477051,0.16455841064453125
L,0.12865591049194336,SL,0.3151588439941406,0.1655590534210205
R,0.09275221824645996,LR,0.40491676330566406,0.2762608528137207
R,0.0937504768371582,LR,0.40491676330566406,0.2762608528137207
R,0.10970401763916016,RR,0.1705474853515625,0.07779526710510254
R,0.11170196533203125,RR,0.16954636573791504,0.07579588890075684
L,0.10571718215942383,RL,0.1934833526611328,0.08178138732910156
L,0.10571718215942383,RL,0.1934797763824463,0.08377575874328613
R,0.12765812873840332,LR,0.15658116340637207,0.05086398124694824
R,0.1296534538269043,LR,0.15658187866210938,0.05086469650268555
S,0.11768746376037598,RS,0.2323780059814453,0.10471987724304199
S,0.11768507957458496,RS,0.2343738079071045,0.1047203540802002
L,0.0857706069946289,SL,0.6582391262054443,0.5405540466308594
L,0.08676910400390625,SL,0.6592381000518799,0.5415506362915039
L,0.10371184349060059,LL,0.24435734748840332,0.15858674049377441
L,0.10372495651245117,LL,0.24534392356872559,0.15857481956481934
R,0.17253923416137695,LR,0.17950892448425293,0.07579708099365234
R,0.17253875732421875,LR,0.1795215606689453,0.07579660415649414
L,0.10870862007141113,RL,0.25531744956970215,0.0827786922454834
L,0.11169981956481934,RL,0.25531983375549316,0.08278059959411621
R,0.12765908241271973,LR,0.20345497131347656,0.09175515174865723
R,0.126662015914917,LR,0.20345520973205566,0.09474658966064453
S,0.11070394515991211,RS,0.20545053482055664,0.07779145240783691
S,0.11170148849487305,RS,0.2044534683227539,0.07779145240783691
L,0.07579755783081055,SL,0.37998461723327637,0.2682831287384033
L,0.07779455184936523,SL,0.37898778915405273,0.2682838439941406
R,0.13563752174377441,LR,0.11768531799316406,0.03989076614379883
R,0.13862967491149902,LR,0.11569070816040039,0.039893150329589844
L,0.12466692924499512,RL,0.5036532878875732,0.3650236129760742
L,0.12367057800292969,RL,0.5046498775482178,0.36901235580444336
S,0.13065099716186523,LS,0.2872319221496582,0.16356134414672852
S,0.1296520233154297,LS,1586325955.341623,1586325955.341623
S,0.1296520233154297,LS,0.2902252674102783,0.1655583381652832
R,0.11269783973693848,SR,0.6293184757232666,0.49866747856140137
R,0.11369538307189941,SR,0.6293172836303711,0.4996652603149414
R,0.09773492813110352,RR,0.20545482635498047,0.09175825119018555
